,id,listing_url,scrape_id,last_scraped,source,name,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_location,instant_bookable,reviews_per_month
196,752337379205662422,https://www.airbnb.com/rooms/752337379205662422,20241105062440,2024-11-05,city scrape,Penthouse Brownstone w/ luxury amenities,"The Mansion Area of Albany gets its name from the nearby Governor's Mansion. It is an area full of rich history, and just a short walk from the Empire Sate Plaza, and peaceful Lincoln Park. It is just one slice of the capital city, waiting for you to explore.",https://a0.muscache.com/pictures/miso/Hosting-752337379205662422/original/5bd1094b-6ed0-4497-9076-7ae74ee7fe40.jpeg,258664571,https://www.airbnb.com/users/show/258664571,Vorakij,2019-04-28,"Providence, RI","CUL LLC was founded in 2019 by Leo & Maloy for a simple purpose. To take the “air mattress” out of the Airbnb and help all wanderlust make breakfast. 

Through Leo’s international hospitality experience, and Maloy’s practice in customer service and custodianship, we aim to provide a higher standard of respite by focusing on Peace, Quiet, and Privacy, to take the stress out of your Journey. 

This means easy, accessible parking. Comfortable beds that don’t squeak. Solid, easy to connect wifi, and a kitchen stocked for cooking.

You have enough on your plate, so let us take care of you, as if our home was yours.

We provide the home so you can focus on making the memories. 

*Minority Owned & LGBT Owned Business*
",within an hour,100%,94%,f,https://a0.muscache.com/im/pictures/user/7d0befbc-ab7a-4612-9700-06d97b30ae2a.jpg?aki_policy=profile_x_medium,Mansion Area,2,2,"['email', 'phone']",t,f,Neighborhood highlights,SECOND WARD,42.6444412,-73.75971410000001,Entire condo,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Ginger Lily Farms shampoo"", ""Hangers"", ""Heating - split type ductless system"", ""Shower gel"", ""Coffee"", ""City skyline view"", ""Hair dryer"", ""Iron"", ""Bed linens"", ""Exterior security cameras on property"", ""First aid kit"", ""Self check-in"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Dishwasher"", ""Freezer"", ""Pets allowed"", ""Fire extinguisher"", ""Dining table"", ""Free parking on premises"", ""Essentials"", ""Samsung stainless steel oven"", ""Room-darkening shades"", ""Hot water kettle"", ""Coffee maker: Keurig coffee machine, pour-over coffee"", ""Hot water"", ""Garden view"", ""Luggage dropoff allowed"", ""Cooking basics"", ""TRESemme 4+4 conditioner"", ""Sound system"", ""Samsung stainless steel electric stove"", ""Bathtub"", ""Haier refrigerator"", ""Smart lock"", ""Fast wifi \u2013 219 Mbps"", ""Free street parking"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Books and reading material"", ""Laundromat nearby"", ""Baking sheet"", ""Noise decibel monitors on property"", ""Free washer \u2013 In building"", ""Shared backyard \u2013 Fully fenced"", ""Free dryer \u2013 In building"", ""Kitchen"", ""Smoke alarm"", ""Microwave"", ""AC - split type ductless system"", ""Long term stays allowed"", ""55 inch HDTV with Chromecast""]",$117.00,1,365,within data,t,361,71,4.77,4.85,4.9,4.59,f,3.74
197,756752556396798800,https://www.airbnb.com/rooms/756752556396798800,20241105062440,2024-11-05,city scrape,Private Room in the Center of the Albany,"It's perfect location for any kind of events, there are bars around house,restaurants, market right next to us, bus stop and hospital is only 5 min walking distance",https://a0.muscache.com/pictures/a015e460-a26f-4a10-ac0a-f037bb4211b4.jpg,69729286,https://www.airbnb.com/users/show/69729286,Musab,2016-05-01,"Albany, NY",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,unknown,1.0,100%,f,https://a0.muscache.com/im/pictures/user/5507d01f-fe58-4066-9900-5de519b5dfd6.jpg?aki_policy=profile_x_medium,Capitol Hill,2,2,"['email', 'phone']",t,t,Neighborhood highlights,SIXTH WARD,42.65259,-73.76732,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Hangers"", ""Stove"", ""Single level home"", ""Hair dryer"", ""Heating"", ""Patio or balcony"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Dishes and silverware"", ""Dryer"", ""Freezer"", ""Washer"", ""Clothing storage"", ""Essentials"", ""Cleaning products"", ""Room-darkening shades"", ""Hot water kettle"", ""Refrigerator"", ""Hot water"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Oven"", ""Bathtub"", ""Barbecue utensils"", ""Air conditioning"", ""Lock on bedroom door"", ""Toaster"", ""Free street parking"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Wifi"", ""Kitchen"", ""Coffee maker: drip coffee maker"", ""Host greets you"", ""Blender"", ""Dedicated workspace"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""TV""]",$50.00,5,365,within data,t,123,15,4.93,4.8,5.0,4.87,f,0.67
198,757342235277207834,https://www.airbnb.com/rooms/757342235277207834,20241105062440,2024-11-05,city scrape,Elegant Studio in Center Square,nice,https://a0.muscache.com/pictures/miso/Hosting-757342235277207834/original/bde30c04-b5e1-4901-b654-e36cd051d3e0.jpeg,188679144,https://www.airbnb.com/users/show/188679144,Elizabeth,2018-05-09,"Albany, NY","I am a dedicated mother with a passion for health, wellness, gardening, cooking, travel, design, and aesthetics. As a detail-oriented native of the Capital District, I am committed to providing my guests with a delightful and memorable stay in Albany.",within a few hours,100%,14%,t,https://a0.muscache.com/im/pictures/user/User-188679144/original/dbc89522-af0b-4a9f-b89a-43d27fd8d11c.jpeg?aki_policy=profile_x_medium,Center Square & Hudson/Park,9,9,"['email', 'phone']",t,t,Neighborhood highlights,SIXTH WARD,42.65534,-73.76461,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Ceiling fan"", ""Hangers"", ""Stove"", ""Shower gel"", ""Coffee"", ""Hair dryer"", ""Heating"", ""Extra pillows and blankets"", ""Bed linens"", ""Conditioner"", ""First aid kit"", ""Self check-in"", ""Dishes and silverware"", ""Body soap"", ""Freezer"", ""Clothing storage"", ""Fire extinguisher"", ""Dining table"", ""Essentials"", ""Cleaning products"", ""Room-darkening shades"", ""Hot water kettle"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Oven"", ""Bathtub"", ""Lockbox"", ""Free street parking"", ""Carbon monoxide alarm"", ""Books and reading material"", ""Laundromat nearby"", ""Baking sheet"", ""Wifi"", ""Kitchen"", ""Dedicated workspace"", ""Smoke alarm"", ""Shampoo"", ""Long term stays allowed"", ""Coffee maker"", ""Wine glasses"", ""TV""]",$70.00,7,365,within data,t,315,12,5.0,4.92,4.92,5.0,f,0.51
199,757978037279611051,https://www.airbnb.com/rooms/757978037279611051,20241105062440,2024-11-05,city scrape,Charming location near universities & hospital,"Pine Hills neighborhood borders on the campus of The College of Saint Rose and Washington Park, and is only a block away from the downtown UAlbany campus",https://a0.muscache.com/pictures/prohost-api/Hosting-757978037279611051/original/d243c838-f5e8-4874-98cb-735a0f1ce34a.jpeg,232967878,https://www.airbnb.com/users/show/232967878,Diana,2018-12-28,"Albany, NY",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within an hour,99%,98%,t,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,Delaware Avenue,24,40,['phone'],t,t,Neighborhood highlights,THIRTEENTH WARD,42.67261,-73.79262,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Hangers"", ""Stove"", ""Cleaning available during stay"", ""Free residential garage on premises"", ""Coffee"", ""Hair dryer"", ""Heating"", ""Iron"", ""Bed linens"", ""Conditioner"", ""Self check-in"", ""Board games"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Body soap"", ""Window AC unit"", ""Dining table"", ""Essentials"", ""Cleaning products"", ""Refrigerator"", ""Hot water"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Oven"", ""Bathtub"", ""Smart lock"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Wifi"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""Wine glasses"", ""Coffee maker: Keurig coffee machine"", ""TV""]",$123.00,2,365,within data,t,86,40,4.98,4.9,4.95,4.9,f,1.94
200,761141715827746314,https://www.airbnb.com/rooms/761141715827746314,20241105062440,2024-11-05,city scrape,"Great place in the heart of Albany, with Parking",nice,https://a0.muscache.com/pictures/miso/Hosting-761141715827746314/original/9599fa5b-0f63-44b2-8f0f-09745429c7ac.jpeg,37769478,https://www.airbnb.com/users/show/37769478,Erion,2015-07-07,"Albany, NY",Hello just a traveler who loves to enjoy others living space and learn about their culture as I share my space and culture with others. ,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,Pine Hills,14,14,"['email', 'phone']",t,t,Neighborhood highlights,SIXTH WARD,42.65405,-73.76953,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Self check-in"", ""Cooking basics"", ""Wifi"", ""Kitchen"", ""Washer"", ""Air conditioning"", ""Hair dryer"", ""Heating"", ""Smoke alarm"", ""Dedicated workspace"", ""Free parking on premises"", ""Keypad"", ""Carbon monoxide alarm"", ""Iron"", ""First aid kit"", ""TV""]",$89.00,1,1125,within data,t,278,44,4.91,4.84,5.0,4.84,t,1.91
201,764508866835218670,https://www.airbnb.com/rooms/764508866835218670,20241105062440,2024-11-05,city scrape,Rest+Restore Room • Short & Extended Stay •,"Our neighborhood is wonderful, a great mix of tenants and homeowner occupied homes. Access to stores/shops only a few blocks away is bonus. Area is pretty quiet and safe, no incidents in the few years I've lived here.",https://a0.muscache.com/pictures/hosting/Hosting-764508866835218670/original/36b756ae-d0a6-4f9c-adfc-5b4cdf7c6706.jpeg,6203319,https://www.airbnb.com/users/show/6203319,Melissa,2013-05-02,"Albany, NY",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within a few hours,100%,79%,t,https://a0.muscache.com/im/pictures/user/User/original/8c9303f4-bda9-4609-ad78-6f91f1ab450d.jpeg?aki_policy=profile_x_medium,Pine Hills,3,3,"['email', 'phone']",t,t,Neighborhood highlights,TENTH WARD,42.66117,-73.79091,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Heating"", ""BBQ grill"", ""Outdoor dining area"", ""First aid kit"", ""Dryer"", ""Washer"", ""Pets allowed"", ""Fire extinguisher"", ""Refrigerator"", ""HDTV with HBO Max"", ""Lock on bedroom door"", ""Indoor fireplace: gas"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen"", ""Fire pit"", ""Host greets you"", ""Dedicated workspace"", ""Smoke alarm"", ""Coffee maker""]",$75.00,1,10,within data,t,87,28,5.0,4.93,5.0,4.93,f,1.19
202,770934454668024322,https://www.airbnb.com/rooms/770934454668024322,20241105062440,2024-11-05,city scrape,Albany 2 Bedroom House,nice,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NzcwOTM0NDU0NjY4MDI0MzIy/original/f7cd50c2-30a8-4b70-b93a-64d1d66e1577.jpeg,48328222,https://www.airbnb.com/users/show/48328222,John,2015-11-06,"Glenmont, NY",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User/original/8063b489-ccdb-4ee5-8339-67b367eb9e43.jpeg?aki_policy=profile_x_medium,Buckingham Lake,1,1,"['email', 'phone']",t,t,Neighborhood highlights,FOURTEENTH WARD,42.6631926,-73.8153245,Entire home,Entire home/apt,4,1.5,1.5 baths,2.0,2.0,"[""Ceiling fan"", ""Hangers"", ""Stove"", ""Shower gel"", ""Coffee"", ""Hair dryer"", ""Heating"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Outdoor dining area"", ""Conditioner"", ""First aid kit"", ""Board games"", ""Dishwasher"", ""Dishes and silverware"", ""Body soap"", ""Freezer"", ""Clothing storage"", ""Fire extinguisher"", ""Dining table"", ""Free parking on premises"", ""Room-darkening shades"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Oven"", ""Bathtub"", ""Air conditioning"", ""Toaster"", ""Backyard"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Books and reading material"", ""Baking sheet"", ""Wifi"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Arcade games"", ""Coffee maker"", ""Wine glasses"", ""TV""]",$110.00,1,31,within data,t,49,2,5.0,5.0,5.0,5.0,f,2.0
203,774701102203414342,https://www.airbnb.com/rooms/774701102203414342,20241105062440,2024-11-05,city scrape,Entire cozy unit in Albany,nice,https://a0.muscache.com/pictures/miso/Hosting-774701102203414342/original/b0dd10ff-7dd8-4d56-b2e8-bcc87685c8f6.jpeg,261036923,https://www.airbnb.com/users/show/261036923,Hasan,2019-05-10,"Albany, NY","4 years of hosting experience and stayed at Airbnbs while traveling across the US, we created our own Airbnb to give comfort and peaceful stay to our guests.",within an hour,100%,85%,t,https://a0.muscache.com/im/pictures/user/User/original/a3c63a48-b525-4e9e-bf9d-c4d1c02080d0.jpeg?aki_policy=profile_x_medium,New Scotland,1,1,"['email', 'phone']",t,t,Neighborhood highlights,FOURTEENTH WARD,42.6601,-73.80719,Entire home,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Hangers"", ""Coffee"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Hair dryer"", ""Private backyard \u2013 Fully fenced"", ""Iron"", ""Exterior security cameras on property"", ""Mini fridge"", ""Self check-in"", ""Dishes and silverware"", ""Body soap"", ""Freezer"", ""Window AC unit"", ""Central heating"", ""Exercise equipment"", ""Fire extinguisher"", ""Dining table"", ""Free parking on premises"", ""Essentials"", ""Cleaning products"", ""Hot water kettle"", ""Refrigerator"", ""Hot water"", ""Lockbox"", ""Free street parking"", ""Carbon monoxide alarm"", ""Private entrance"", ""Wifi"", ""Fire pit"", ""Dedicated workspace"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""Coffee maker"", ""Wine glasses"", ""TV""]",$80.00,1,90,within data,t,263,52,4.88,4.88,4.98,5.0,f,2.31
204,775645647912379518,https://www.airbnb.com/rooms/775645647912379518,20241105062440,2024-11-05,city scrape,Casa Coquette+King Bed w/En Suite+Center Sq 2 min,"Center Square is an eclectic neighborhood located in downtown Albany, N.Y. where lively youth culture meets quiet old elegance.  Albany's premier Center Square neighborhood is located between Empire State Plaza and Washington Park  The neighborhood contains some of the most significant and beautiful architecture in the city. The homes were built mainly between 1850 and 1900, and range from charming wood frame cottages to huge brownstone mansions.   - just a stone's throw to some of the best dining in the city.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Nzc1NjQ1NjQ3OTEyMzc5NTE4/original/325eb171-0dda-450f-8a43-f8de4f6aa1ef.png,115597810,https://www.airbnb.com/users/show/115597810,Massiel,2017-02-09,"New York, NY","Mom of one little comedian, world traveler, first responder, real estate investor and future property manager. 
I love podcasts, networking and hosting. Super passionate about helping others.
Please add me on LinkedIn :) !!",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/b8d72fee-c448-4a36-99d7-23fe239eb841.jpg?aki_policy=profile_x_medium,Center Square & Hudson/Park,1,2,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,SIXTH WARD,42.6518469,-73.7642072,Entire home,Entire home/apt,6,2.0,2 baths,2.0,2.0,"[""Ceiling fan"", ""Hangers"", ""Free washer \u2013 In unit"", ""Cleaning available during stay"", ""Shower gel"", ""50 inch HDTV with Roku"", ""Rice maker"", ""Coffee"", ""Hair dryer"", ""Fast wifi \u2013 274 Mbps"", ""Shared backyard"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Exterior security cameras on property"", ""Conditioner"", ""First aid kit"", ""Outdoor dining area"", ""Self check-in"", ""Dishwasher"", ""Dishes and silverware"", ""Body soap"", ""Freezer"", ""Pets allowed"", ""Clothing storage"", ""Central heating"", ""Fire extinguisher"", ""Dining table"", ""Central air conditioning"", ""Courtyard view"", ""Essentials"", ""Cleaning products"", ""Room-darkening shades"", ""Hot water kettle"", ""Refrigerator"", ""Hot water"", ""Garden view"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Oven"", ""Bathtub"", ""Free dryer \u2013 In unit"", ""Crib"", ""Indoor fireplace: wood-burning"", ""Toaster"", ""Smart lock"", ""Free street parking"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Books and reading material"", ""Laundromat nearby"", ""Baking sheet"", ""Private entrance"", ""Kitchen"", ""Blender"", ""Dedicated workspace"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Shared patio or balcony"", ""Long term stays allowed"", ""Gas stove"", ""Coffee maker"", ""Wine glasses"", ""Paid parking lot off premises""]",$186.00,14,180,within data,t,161,47,4.87,4.91,5.0,4.85,f,2.08
205,784781397995494758,https://www.airbnb.com/rooms/784781397995494758,20241105062440,2024-11-05,city scrape,Private bedroom and private bath w/separate entry,nice,https://a0.muscache.com/pictures/miso/Hosting-784781397995494758/original/569b855e-597a-45b1-b588-e3a1b9bee551.jpeg,491907850,https://www.airbnb.com/users/show/491907850,Donna,2022-12-18,"Albany, NY","This is an ideal spot for college students and healthcare professionals.  My home is 2.5 miles from UAlbany uptown campus and downtown campus.  Also 2.2 miles from Albany Med, 1.2 miles from St. Peter's.  
The room is private, the bathroom is private (only available to you).  There is a separate key code entrance to the bedroom/bathroom.  There is a 42"" tv in private room.
More affordable than Saratoga during horse racing season and 45 min away.",within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/30ba11d9-9fe7-4709-a03b-0fd6a6086d3b.jpg?aki_policy=profile_x_medium,Buckingham Lake,1,1,"['email', 'phone']",t,t,Neighborhood highlights,FOURTEENTH WARD,42.66298,-73.81361,Private room in home,Private room,1,1.0,1 private bath,1.0,1.0,"[""Clothing storage: closet"", ""Wifi"", ""Hangers"", ""Air conditioning"", ""Hair dryer"", ""Heating"", ""Smoke alarm"", ""Dedicated workspace"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Bed linens"", ""TV"", ""Hot water""]",$55.00,1,3,within data,t,45,15,4.73,4.73,4.87,4.73,f,0.71
206,786181179052991690,https://www.airbnb.com/rooms/786181179052991690,20241105062440,2024-11-05,city scrape,Center Square Gem: Junior 1 Bedroom,"Center Square, Albany, NY, is a vibrant and historic neighborhood known for its charming brownstones, tree-lined streets, and eclectic culture. Nestled in the heart of the city, it boasts a diverse community, bustling with artists, professionals, and families alike.<br /><br />The neighborhood is teeming with an array of restaurants, cafes, and shops, offering everything from artisanal cuisine to vintage finds. Lark Street, the main thoroughfare, is a hub of activity, with its lively bars, galleries, and boutiques.<br /><br />Center Square is also home to several iconic landmarks, including the New York State Capitol and Washington Park. The park provides a peaceful oasis amidst the urban bustle, with its scenic walking paths, lush greenery, and picturesque lake.<br /><br />With its historic architecture, vibrant culture, and prime location, Center Square embodies the essence of Albany living. It's a place where past and present converge, creating a dynamic and exciting atmosphere that",https://a0.muscache.com/pictures/miso/Hosting-786181179052991690/original/95e327eb-69c2-4242-a87e-9eb77f264bc1.jpeg,188679144,https://www.airbnb.com/users/show/188679144,Elizabeth,2018-05-09,"Albany, NY","I am a dedicated mother with a passion for health, wellness, gardening, cooking, travel, design, and aesthetics. As a detail-oriented native of the Capital District, I am committed to providing my guests with a delightful and memorable stay in Albany.",within a few hours,100%,14%,t,https://a0.muscache.com/im/pictures/user/User-188679144/original/dbc89522-af0b-4a9f-b89a-43d27fd8d11c.jpeg?aki_policy=profile_x_medium,Center Square & Hudson/Park,9,9,"['email', 'phone']",t,t,Neighborhood highlights,THIRD WARD,42.65653,-73.76223,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Self check-in"", ""Cooking basics"", ""Wifi"", ""Kitchen"", ""Lockbox"", ""Fire extinguisher"", ""Air conditioning"", ""Heating"", ""Smoke alarm"", ""Dedicated workspace"", ""Free parking on premises"", ""Paid parking on premises"", ""Carbon monoxide alarm"", ""First aid kit"", ""TV""]",$74.00,1,365,within data,t,365,3,5.0,5.0,5.0,4.33,f,0.2
